羅馬字	漢字	頻率
siao-yiang-go	小羊個	2
siao-yiang-ts	小羊之	1
siao-yiao-go	燒窯個	2
sih-de	息了	2
sih-doh	褻瀆	6
sih-doh-go	褻瀆個	6
sih-fông	釋放	9
sih-fông-go	釋放個	3
sih-kyiao	釋教	2
sih-kyʽi	溼氣	1
sih-læ	泄來	1
sih-læn	錫蘭	1
sih-nô	薛拿	1
sih-pʽô	悉怕	5
sih-pʽô-go	悉怕個	2
sih-shü	式勢	2
sih-teh	識得	6
sin	先	34
sin	閃	9
sin	線	1
sin-cü	先知	16
sin-cü-nying	先知人	38
sin-cü-nying-go	先知人個	6
sin-din	閃電	3
sin-go	閃個	5
sin-jü	先如	6
sin-nying	仙人	1
sin-sang	先生	33
sing	心	169
sing	新	16
sing	星	6
sing	深	5
sing	聖	4
sing	升	2
sing	身	2
sing	伸	1
sing	信	1
sing	聲	1
sing-cong	心中	1
sing-cün-læ	醒轉來	1
sing-cʽih	伸出	11
sing-cʽih-læ	伸出來	4
sing-cʽih-tong	伸出東	2
sing-da	聖大	1
sing-deo-tao	伸頭到	1
sing-deo-tao	心頭禱	1
sing-din	聖殿	13
sing-din-go	聖殿個	2
sing-din-li	聖殿裏	15
sing-din-li-go	聖殿裏個	3
sing-du	信徒	33
sing-dziang	心腸	7
sing-dzing	聖城	2
sing-dzing-li	聖城裏	1
sing-dzô-tsʽah-kwun	聖查察官	1
sing-hwe	心灰	1
sing-hyiang	聲響	38
sing-iah-go	新約個	2
sing-ing	聲音	15
sing-jü	深如	1
sing-jün	聖善	25
sing-jün-go	聖善個	1
sing-kah	性格	1
sing-kao	心高	1
sing-keh	性格	1
sing-kwʽu	辛苦	3
sing-kyiao	聖教	1
sing-kying	聖經	12
sing-kying	信經	1
sing-kying-go	聖經個	1
sing-kyüông	升降	1
sing-kʽao	信靠	1
sing-kʽeo	心口	1
sing-kʽeo	聖口	1
sing-kʽæ	伸開	1
sing-leng	伸崙	1
sing-li	心裏	72
sing-ling	聖靈	53
sing-ling-go	聖靈個	1
sing-læ-sing-vu	聖來聖父	1
sing-læn	心蘭	1
sing-lông	新郎	10
sing-ming	性命	55
sing-ming-go	性命個	1
sing-mun	心滿	1
sing-mô-li-nyiah	聖馬利涅	2
sing-nying	聖人	3
sing-nying-go	聖人個	2
sing-nyün	心願	2
sing-pin	身邊	25
sing-pʽun	審判	13
sing-pʽun-kwun	審判官	1
sing-s	聖詩	29
sing-sang-go	新生個	1
sing-shü	聖書	12
sing-shü	聲勢	2
sing-shü-go	聖書個	1
sing-shü-li	聖書裏	6
sing-shü-li-go	聖書裏個	1
sing-siang	心想	21
sing-sih	信息	4
sing-sin	新鮮	2
sing-sing	深深	2
sing-sing	心心	1
sing-sing	新新	1
sing-sing-go	深深個	1
sing-siu	星宿	8
sing-soh	星宿	4
sing-tao	升到	1
sing-teh	心得	5
sing-ts	聖子	1
sing-ts	聖旨	1
sing-tsiao	心焦	1
sing-tsiao-de	心焦了	1
sing-tsiao-sah-de	心焦煞了	1
sing-tsôh-cʽih	新作出	1
sing-tsʽa	信差	3
sing-tæn-cʽih-læ	伸帶出來	2
sing-tʽi	身體	4
sing-veng	新聞	1
sing-vu	新婦	14
sing-vu	聖父	1
sing-væn-tsi-tsao	心煩嚌糟	2
sing-we	聖會	1
sing-we	身會	1
sing-yih	新葉	1
sing-yin	聖賢	2
sing-yüing	身孕	8
sing-yüing-go	身孕個	1
sing-z	心事	4
sing-z	心是	1
sing-z	聖字	1
sing-zông	升上	22
sing-zông	身上	15
sing-zông-kyʽi	升上去	8
sing-ʽang	信行	1
siu	手	106
siu	首	23
siu	收	11
siu	守	6
siu-cü	秀緻	3
siu-de	收了	1
siu-dzing	收成	1
siu-dön	手段	2
siu-gyüoh	手鐲	1
siu-hwô	繡花	1
siu-hwô-go	繡花個	2
siu-jih	收拾	11
siu-jih-long	收拾攏	3
siu-keh	收割	9
siu-keh-go	收割個	5
siu-kwang	手梗	3
siu-kyʽi	收起	1
siu-leh-kyʽi	收勒去	2
siu-li	手裏	58
siu-li-go	手裏個	4
siu-liu	收留	4
siu-long	收攏	4
siu-long-go	收攏個	1
siu-pʽao	手帕	3
siu-sang	收生	1
siu-sang-go	收生個	2
siu-sih	首飾	1
siu-tao	收到	1
siu-tao-de	收到了	1
siu-tsing	收進	4
siu-zin-liang	收錢糧	8
siu-zin-liang-go	收錢糧個	4
siu-ʽang	修行	1
siu-ʽô	手下	13
siu-ʽô-go	手下個	1
so	鎖	1
so-djü	鎖住	2
so-hao-de	鎖好了	1
so-leh	鎖勒	2
so-leng	梭倫	1
so-r	瑣珥	7
so-ʽeh	瑣轄	1
so-ʽeh-go	瑣轄個	2
soh	啥	34
soh	宿	2
soh	束	1
soh-feh-z	啥弗是	1
soh-go	啥個	131
soh-ken	啥幹	1
soh-ko	宿過	6
soh-ko	啥個	1
soh-ko-yia	宿過夜	1
soh-si	啥西	24
soh-sing	索性	1
soh-soh	速速	5
soh-tsô	索詐	1
song	送	33
song-hyiang	松香	1
song-jü	松樹	1
song-ko-læ	送過來	1
song-kyʽi	送去	2
song-peh	送撥	8
su	數	4
su	穌	2
su	素	1
su-cʽih	塑出	2
su-djông	素常	9
su-dzông	素常	1
su-feh	數弗	1
su-feh-pin	數弗遍	4
su-keh	疏割	2
su-kʽæ	疏開	2
su-leh-cʽih	數勒出	1
su-leh-pin	數勒遍	2
su-si	蘇西	1
su-sing	甦醒	2
su-su-kʽen	數數看	2
su-sæn-kʽæ	疏散開	2
su-tsʽæ	蔬菜	6
su-tu	數都	1
su-tu-su-feh-pin	數都數弗遍	1
su-yi-tʽin	蘇以天	1
su-yün	疏遠	1
sæ	衰	5
sæ-ba	衰敗	4
sæ-ba-de	衰敗了	1
sæ-ko-jü	賽過如	1
sæn	山	38
sæn	三	24
sæn	散	1
sæn	省	1
sæn-ao	山坳	5
sæn-ao	山嶴	1
sæn-ao-li	山坳裏	2
sæn-ao-li	山嶴裏	1
sæn-de	三隊	1
sæn-de	散了	1
sæn-diao	散掉	1
sæn-feng	三分	1
sæn-feng-ts-ih	三分之一	1
sæn-go	三個	10
sæn-gyi-kʽæ	散其開	1
sæn-hyüong-di	三兄弟	3
sæn-hæ	山海	5
sæn-jih	三十	17
sæn-jih-kwʽe	三十塊	2
sæn-jih-kʽwe	三十塊	1
sæn-jih-ng	三十五	1
sæn-jih-nyi	三十二	1
sæn-jih-s	三十四	1
sæn-jih-sæn	三十三	1
sæn-jih-to	三十多	1
sæn-jih-tsʽih	三十七	1
sæn-ko	三個	1
sæn-kwông	散光	3
sæn-kyiah-ʽô	山腳下	3
sæn-kʽeh	三刻	1
sæn-kʽæ	散開	15
sæn-kʽæ-leh	散開了	1
sæn-kʽæ-ts	散開仔	1
sæn-lah	三拉	2
sæn-leh	省勒	16
sæn-li	山裏	18
sæn-li-de	山裏了	1
sæn-ling	山嶺	1
sæn-ngæn	山岩	2
sæn-ngæn-li	山岩裏	1
sæn-nyih	三日	7
sæn-nyih-go	三日個	1
sæn-nyin	三年	3
sæn-nyin-go	三年個	3
sæn-pah	三百	9
sæn-pʽang	三乓	2
sæn-s	三四	3
sæn-s-pah-nyin	三四百年	1
sæn-se	山水	4
sæn-teng	山頂	8
sæn-teo	三斗	1
sæn-ting	三頂	2
sæn-ting	山頂	1
sæn-tsah	三隻	2
sæn-tsao	三遭	5
sæn-tʽah	三𡍲	2
sæn-we	三位	4
sæn-we-ih	三位一	1
sæn-we-ih-jing	三位一神	1
sæn-we-ih-tʽi	三位一體	1
sæn-we-ʽeh-ih	三位合一	8
sæn-wu	珊瑚	1
sæn-yiang	山羊	9
sæn-yiang-go	山羊個	1
sæn-ylang	山羊	1
sæn-zeng	三層	1
sô	所	333
sô	赦	6
sô	捨	5
sô	沙	1
sô-cʽih	捨出	6
sô-cʽih	所出	1
sô-diao	赦掉	23
sô-diao-de	赦掉了	4
sô-feh-diao	赦弗掉	1
sô-feh-diao-go	赦弗掉個	2
sô-iao	所要	1
sô-lih	沙列	1
sô-lih-shih-dao	所立失道	1
sô-lo-meng	所羅門	5
sô-lo-pô-pah	所羅巴伯	2
sô-min	赦免	2
sô-moh	沙漠	1
sô-mô	沙瑪	2
sô-nyi	沙泥	4
sô-nyi-zông	沙泥上	1
sô-pin	舍邊	1
sô-teh	所得	1
sô-to-mô	所多瑪	24
sô-tso	所做	7
sô-tso-go	所做個	1
sô-vi	沙微	1
sô-vi-kyi-lih-ding	沙微基列亭	1
sô-vông	所望	1
sô-wô	所話	1
sô-wô-go	所話個	1
sô-yi	所以	33
sô-yiu	所有	1
sô-yiu-go	所有個	6
sô-yüoh	所欲	1
sô-ze	赦罪	2
sô-ze-go	赦罪個	6
sô-ʽæ	所害	3
sông	傷	7
sông	喪	1
sông	賞	1
sông-bun	磉盤	3
sông-bun-zah	磉盤石	1
sông-de	傷了	1
sông-diao	喪掉	11
sông-diao-de	喪掉了	1
sông-jün	賞善	4
sông-kwʽa	爽快	1
sông-leh	傷了	2
sông-leh	傷勒	1
sông-ming	喪命	1
sông-seng-liao-go	喪生了個	1
sông-sing	傷心	6
sông-sing	爽性	1
sông-sông-diao-go	傷傷掉個	1
sông-vah	賞罰	1
sông-z	喪事	7
sông-z-go	喪事個	1
sông-ʽeng	傷痕	1
sông-ʽæ	傷害	3
sông-ʽæ-go	傷害個	1
sön	算	53
sön-kyʽi	算起	1
sön-kyʽi-læ	算起來	1
sön-læ	算來	2
sön-su	算數	8
sön-su-feh-læ	算數弗來	1
sön-su-go	算數個	1
sön-tsing	算進	4
sön-tsiu	酸酒	1
sön-z	算是	1
ta	帶	45
ta	戴	7
ta-cʽih-kyʽi	帶出去	2
ta-diao	帶掉	9
ta-gyi-cʽih	帶其出	1
ta-hao	帶孝	1
ta-ko-læ-go	帶過來個	1
ta-kyü-go	帶歸個	1
ta-kyü-læ-go	帶歸來個	1
ta-kyʽi	帶去	2
ta-leh	帶勒	40
ta-leh-kyʽi	帶勒去	3
ta-li	帶累	15
ta-ling	帶領	7
ta-loh-kyʽi	帶落去	1
ta-læ	帶來	5
ta-læ-go	帶來個	2
ta-peh	帶撥	2
ta-tao	帶到	1
tah	搭	11
tah-bang	搭棚	1
tah-pæn	搭班	1
tang	打	57
tang-ba	打敗	7
tang-ba-de	打敗了	1
tang-ba-ts	打敗仔	1
tang-fah	打發	3
tang-fah	打法	1
tang-go	打個	2
tang-gyi-ying	打其贏	1
tang-kʽeh-cʽong	打瞌𥅻	1
tang-leh	打勒	3
tang-leh	打了	1
tang-liah-go	打獵個	2
tang-mun-ts	打滿仔	1
tang-sah	打煞	4
tang-sah-de	打煞了	2
tang-shü	打水	7
tang-shü-go	打水個	1
tang-sông	打傷	3
tang-sön	打算	8
tang-sön-go	打算個	1
tang-tsiang	打仗	21
tang-tsiang	打賬	4
tang-tsiang-go	打仗個	2
tang-tsiang-ko	打仗個	1
tang-tsing	打進	4
tang-tʽing	打聽	2
tang-tʽing-djôh	打聽着	1
tang-ying	打贏	11
tang-ying-ts	打贏仔	1
tang-zông	打上	3
tao	到	587
tao	倒	32
tao	刀	13
tao	搗	2
tao-cü	到主	1
tao-cʽih-go	倒出個	1
tao-cʽu	到處	1
tao-cʽü	到處	28
tao-cʽü-go	到處個	1
tao-de	到了	8
tao-diao	倒掉	2
tao-feh-læ	到弗來	1
tao-go	到個	1
tao-gyih-deo	到極頭	1
tao-kao	禱告	52
tao-kao-go	禱告個	2
tao-kao-kyi	禱告記	1
tao-kô	到家	1
tao-kʽeo	刀口	1
tao-kʽôh-li	刀殼裏	1
tao-lao	到老	1
tao-leh	到了	13
tao-leh	倒了	1
tao-leh	倒勒	1
tao-leh-me	倒了霉	1
tao-lo-mô-koh	到羅馬國	1
tao-loh	倒落	1
tao-læ	倒來	1
tao-me	倒霉	8
tao-me	倒黴	1
tao-meh	倒沒	1
tao-meh-de	倒沒了	1
tao-peng-cün-læ	倒奔轉來	1
tao-si	到死	1
tao-siang	倒想	1
tao-siu	到手	1
tao-ti	到底	16
tao-tsʽiang	刀槍	1
tao-tʽe-bu	倒退步	1
tao-yiu	倒有	1
te	對	5
te	堆	1
te-deo	對頭	8
te-deo-go	對頭個	2
te-djôh	對着	1
te-go	對個	1
te-leh-djü	對勒住	1
te-lih-kʽæ	𠡒裂開	2
te-min	對面	7
te-ngen	對岸	7
te-siu	對手	5
te-tang-te	對打對	2
te-te	𠡒𠡒	2
te-tsing	對證	36
teh	得	8
teh	啄	2
teh	德	2
teh-cü	得知	31
teh-cü-de	得知了	4
teh-cü-go	得知個	1
teh-djoh	得着	38
teh-djoh-go	得着個	9
teh-djôh	得着	53
teh-djôh-de	得着了	4
teh-djôh-go	得着個	2
teh-i-go	得意個	3
teh-ih	得一	3
teh-kyiu	得救	7
teh-kyiu-go	得救個	1
teh-kyʽi	德氣	20
teh-li-z-ti	德利士底	2
teh-læ-go	得來個	1
teh-nying-sih	得人惜	1
teh-sing	得勝	6
teh-sing-de	得勝了	2
teh-ts	得之	1
teh-ze	得罪	18
teh-ʽang	德行	2
teng	等	1611
teng-cü	躉注	1
teng-dæ	等待	3
teng-dæ-zông	燈檯上	2
teng-long	燈籠	1
teng-meng-du	等門徒	1
teng-tao	等到	41
teng-tong	等東	3
teng-tsæn	燈盞	8
teng-tʽah	等塔	1
teng-we	登位	2
teng-z-li	登時裏	1
teng-ʽeo	等候	2
teo	鬥	1
teo-dong-ʽô	斗桶下	2
teo-fong	鬥風	1
teo-fong-go	鬥風個	1
teo-tsing	兜進	1
ti	底	4
ti	低	2
ti	帝	1
ti	蒂	1
ti-di-fông	底地方	1
ti-dih	抵敵	6
ti-dæn	底但	2
ti-dæn-go	底但個	1
ti-jing	底順	3
ti-jing-go	底順個	1
ti-mæ-go	底買個	1
ti-nô	底拿	7
ti-nô-go	底拿個	2
ti-pʽo-lah	底破拉	1
ti-sing	低聲	1
ti-sing-siao-i	低心小意	2
ti-sing-siao-i	低聲小意	1
ti-sæn	底珊	2
ti-sæn-go	底珊個	1
ti-ti	低低	1
ti-ti	底底	1
ti-tông	抵擋	5
ti-vi	低微	4
ti-wæn	抵還	2
ti-wông	帝王	1
ti-ʽô	底下	6
ti-ʽô	低下	1
ti-ʽô-nying	底下人	1
tia-nyiang	爹孃	8
tiao	鳥	16
tiao	吊	1
tiao-kʽeh	雕刻	1
tiao-lôh-læ	吊落來	1
tiao-ng-keo	釣魚鈎	1
tiao-sah	吊煞	2
tiao-sah-de	吊煞了	1
tiao-zông-læ-go	釣上來個	1
tih-loh	跌落	1
tih-lôh	跌落	15
tih-lôh-go	跌落個	2
tih-lôh-læ	跌落來	2
tih-tao	跌倒	7
tih-wu	跌糊	1
tin	點	3
tin-bing	癲病	1
tin-cong	點鐘	15
tin-djôh	點着	1
tin-tin	點點	3
tin-ts	點子	5
tin-ts-go	點子個	3
tin-zông	殿上	1
ting	頂	109
ting	釘	23
ting-côh	叮囑	11
ting-cü	釘子	1
ting-do	頂大	2
ting-hao	頂好	1
ting-kao	頂高	6
ting-kao-go	頂高個	1
ting-kwʽu-go	頂苦個	1
ting-kæn-go	釘間個	2
ting-leh-kyʽi	頂勒去	1
ting-pʽô-go	頂怕個	1
ting-sah	釘煞	1
ting-sah-de	釘煞了	1
ting-sah-liao	釘煞了	1
ting-si	頂細	1
ting-siao	頂小	1
ting-siao-go	頂小個	1
ting-sing	頂深	1
ting-to	頂多	1
ting-w̆a	頂壞	2
ting-zông	釘上	2
tiu	丟	14
tiu-diao	丟掉	1
tiu-diao-ts	丟掉仔	4
tiu-ko	丟過	1
tiu-kyʽi	丟去	2
tiu-kyʽi	丟棄	2
tiu-leh	丟勒	6
tiu-leh-kyʽi	丟勒去	2
tiu-lôh	丟落	8
tiu-tin-tih	丟點的	1
tiu-tsing-tih-de	丟進的了	1
to	多	58
to-bi	躲避	8
to-deo	多頭	2
to-dzing	多情	2
to-go	多個	1
to-jü	多如	1
to-kyʽi	多起	1
to-kyʽi-læ	多起來	15
to-leh-kying	多勒緊	1
to-li	多里	1
to-læ	躲來	1
to-mô	多馬	2
to-s-kyüô-neh	多斯加納	4
to-siao	多少	26
to-sing	多星	4
to-tæn	多單	3
to-zia	多謝	2
toh-fah-ts-deo	篤發之頭	1
toh-toh	篤篤	2
tong	東	7
tong	冬	1
tong	懂	1
tong-fong	東風	3
tong-fông	東方	1
tong-go	東個	1
tong-liang	棟樑	3
tong-nen-si-poh	東南西北	1
tong-pin	東邊	17
tong-pin-go	東邊個	2
tong-pun-pin	東半邊	1
tong-sah	凍煞	1
tong-si	東西	76
tong-tʽin	冬天	1
tong-tʽin-li	冬天裏	1
ts	之	18
ts	子	7
ts	煮	1
ts-bu-dao	紫葡萄	3
ts-cong	之中	1
ts-deo	指頭	2
ts-di	之地	1
ts-djü	止住	1
ts-go	籽個	3
ts-hyiang	志向	3
ts-i	旨意	13
ts-ih	之一	1
ts-jing	滋潤	1
ts-ka	址界	2
ts-ka-go	址界個	1
ts-kong	之宮	1
ts-kong	至公	1
ts-le	之類	1
ts-meh-den	指末頭	3
ts-nga	之外	14
ts-peh	煮撥	1
ts-pʽa	支派	9
ts-seng	子孫	24
ts-si	仔細	3
ts-tin	指點	28
ts-tin-go	指點個	1
ts-ts	子子	2
ts-ts-jing-jing	滋滋潤潤	1
ts-tsih	資質	2
ts-ying	指引	2
ts-ʽeo	之後	34
tsa	債	7
tsah	扎	22
tsah	隻	9
tsah	摘	5
tsah-be	責備	1
tsah-công-go	扎壯個	4
tsah-kwah	扎括	1
tsah-kæn	扎間	2
tsah-kæn-go	扎間個	1
tsah-kʽæ-kyʽi	扎開去	2
tsah-lao-ts	扎牢仔	1
tsah-leh	摘勒	1
tsah-lôh-tong	扎落東	1
tsah-lôh-ts	扎落仔	1
tsah-na-de	摘奶了	1
tsah-na-go	摘奶個	1
tsah-su	隻數	1
tsah-tang-tsah	隻打隻	1
tsah-tih-go	扎的個	2
tsah-tin	摘點	1
tsah-vah	責罰	12
tsang	爭	1
tsang-leng	爭論	1
tsang-tsʽô	爭差	1
tsang-zao	爭造	10
tsao	早	16
tsao	遭	3
tsao-djoh	遭着	3
tsao-djôh	遭着	4
tsao-leh	遭勒	1
tsao-siao	嘲笑	2
tsao-tsao	早早	3
tsao-tsing	遭進	1
tsao-tʽah	糟蹋	2
tsao-tʽah	遭蹋	2
tsao-tʽin-nyiang	早天亮	2
tsao-yi	早已	2
tsao-yi-ts	早已之	1
tsao-yi-ts	早已仔	1
tsao-æn	早晏	2
tse	最	1
tse	追	1
tse-djoh	追着	1
tse-djoh-ts	追着仔	1
tse-djôh	追着	1
tse-hen	醉漢	1
tse-ken	追趕	1
tse-loh-læ	追落來	1
tse-pih	追逼	2
tse-su-zông-kyʽi	追溯上去	1
tse-zông	追上	2
tse-zông-kyʽi	追上去	1
tseh	則	1
tseng	尊	1
tseng-djong	尊重	3
tseng-djong-go	尊重個	1
tseng-kying	尊敬	2
tseng-kyʽi	尊起	5
tseng-kyʽi-go	尊起個	5
tseo	走	73
tseo-cün	走轉	14
tseo-cʽih	走出	73
tseo-cʽih-de	走出了	4
tseo-cʽih-go	走出個	4
tseo-cʽih-kyʽi	走出去	12
tseo-cʽih-kyʽi-de	走出去了	1
tseo-cʽih-læ	走出來	25
tseo-cʽih-læ-go	走出來個	3
tseo-de	走了	2
tseo-feh-tsing	走弗進	1
tseo-go	走個	8
tseo-ko	走過	24
tseo-ko-go	走過個	2
tseo-ko-kyʽi	走過去	9
tseo-ko-ts	走過仔	1
tseo-kyü	走歸	5
tseo-kyü-kyʽi	走歸去	1
tseo-kyʽi	走去	4
tseo-kyʽi	走起	1
tseo-kʽæ	走開	1
tseo-kʽæ-kyʽi	走開去	1
tseo-leh	走勒	3
tseo-leh-kyʽi	走勒去	1
tseo-leh-kyʽi-de	走了去了	1
tseo-leh-læ	走勒來	1
tseo-leh-tao	走勒到	1
tseo-loh	走落	13
tseo-long	走攏	23
tseo-long-kyʽi	走攏去	9
tseo-long-læ	走攏來	30
tseo-lu	走路	6
tseo-lu-go	走路個	2
tseo-læ	走來	32
tseo-læ-tseo-kyʽi	走來走去	4
tseo-læ-tseo-kyʽi-go	走來走去個	1
tseo-lôh	走落	12
tseo-lôh-læ	走落來	3
tseo-ming	奏明	4
tseo-pin	走遍	5
tseo-siu	走獸	11
tseo-tao	走到	22
tseo-tao	走倒	2
tseo-tseo	走走	1
tseo-tsing	走進	101
tseo-tsing-go	走進個	5
tseo-tsing-kyʽi	走進去	12
tseo-tsing-kyʽi-go	走進去個	1
tseo-tsing-læ	走進來	4
tseo-tsʽo	走錯	1
tseo-veng	奏文	2
tseo-wun	走完	1
tseo-zông	走上	17
tseo-zông-kyʽi	走上去	1
tseo-zông-læ	走上來	3
tsi	𣥼	5
tsi-bin	祭便	2
tsi-bin-go	祭便個	4
tsi-dæn	祭壇	7
tsi-dæn-zin	祭壇前	2
tsi-dæn-zông	祭壇上	1
tsi-dæn-zông-go	祭壇上個	1
tsi-me	姊妹	19
tsi-me-go	姊妹個	1
tsi-mun	𣥼滿	4
tsi-mun-leh	𣥼滿了	1
tsi-mun-liao-go	𣥼滿了個	2
tsi-s	祭司	13
tsi-s-deo	祭司頭	45
tsi-s-deo-go	祭司頭個	4
tsi-s-go	祭司個	2
tsi-s-tsiang	祭司長	4
tsi-tih-go	𣥼的個	2
tsi-ts	𣥼仔	4
tsi-ts	妻子	1
tsi-veh	祭物	11
tsia	借	2
tsia-ko-læ	借過來	2
tsia-ko-læ-go	借過來個	1
tsia-læ-go	借來個	1
tsia-siu	借手	2
tsia-siu-pin	借手邊	12
tsia-siu-pin-go	借手邊個	1
tsia-tsah	借隻	2
tsiah-pe	爵杯	4
tsiah-pe-go	爵杯個	2
tsiah-we	爵位	6
tsiang	將	45
tsiang	仗	3
tsiang	賬	3
tsiang	粻	1
tsiang-bong	帳篷	22
tsiang-bong-go	帳篷個	1
tsiang-bong-li	帳篷裏	7
tsiang-da	長大	1
tsiang-hyüong	長兄	3
tsiang-kyüing	將軍	18
tsiang-lao	長老	18
tsiang-lao-go	長老個	1
tsiang-læ	將來	33
tsiang-læ-go	將來個	6
tsiang-sih	將息	5
tsiang-tong	張東	1
tsiang-ts-go	長子個	5
tsiao	照	98
tsiao	招	1
tsiao-cʽih	招出	1
tsiao-djoh	照着	3
tsiao-djôh	照着	8
tsiao-dza	照咋	1
tsiao-jing	招認	20
tsiao-kwu	照顧	4
tsiao-kwun	照管	3
tsiao-ming	照明	1
tsiao-pin	照遍	1
tsiao-su	照數	1
tsiao-tao	照到	1
tsiao-tsih	招接	2
tsih	只	45
tsih	接	11
tsih	七	1
tsih	即	1
tsih-công	執掌	7
tsih-cü	節制	1
tsih-djôh	接着	4
tsih-dæ	接代	4
tsih-hao	只好	2
tsih-i	執意	1
tsih-iao	只要	2
tsih-ih	執一	1
tsih-ing	接應	1
tsih-jü	積儲	4
tsih-jü	積聚	2
tsih-jü	即如	1
tsih-kwun	只管	1
tsih-kʽeng	節肯	2
tsih-kʽeng-go	節肯個	2
tsih-le	漬洡	5
tsih-leh	只勒	4
tsih-loh	積落	2
tsih-loh-go	積落個	1
tsih-lôh-læ	積落來	1
tsih-pah	七百	1
tsih-shü	汁水	2
tsih-siao	只消	5
tsih-teh	只得	1
tsih-tsih	接接	1
tsih-veng	職份	5
tsih-we	只會	11
tsih-we	接位	7
tsih-we	即位	2
tsih-yiu	只有	78
tsih-yiu-pi-li-z	只有比利時	1
tsih-z	只是	37
tsih-z-ka	只是介	1
tsih-ziu	接受	36
tsih-ziu-go	接受個	2
tsih-ziu-ts	接受仔	1
tsih-zông	接上	1
tsin	剪	3
tsin	佔	1
tsin	戰	1
tsin	箭	1
tsin	節	1
tsin-djü-kæn	佔住間	1
tsin-djü-leh	佔住勒	1
tsing	真	56
tsing	井	19
tsing	進	17
tsing	正	2
tsing	整	1
tsing	浸	1
tsing	證	1
tsing-cü	精緻	1
tsing-dao-li	真道理	1
tsing-deo	枕頭	2
tsing-deo-go	枕頭個	1
tsing-djong	珍重	1
tsing-dzih	正直	21
tsing-dzih-go	正直個	11
tsing-dzih-vu-s	正直無私	1
tsing-go	井個	1
tsing-hao	正好	6
tsing-hao-ziang	正好像	1
tsing-jing	真神	39
tsing-jing	精神	3
tsing-jing-go	真神個	2
tsing-kong	進貢	3
tsing-kong-go	進貢個	1
tsing-kwʽe	整塊	1
tsing-kyʽi	進去	1
tsing-kyʽi	進起	1
tsing-kʽeo	井口	1
tsing-kʽeo-go	井口個	1
tsing-kʽeo-li-go	井口裏個	3
tsing-li	井裏	2
tsing-lu	正路	7
tsing-lu	進路	1
tsing-læ	進來	1
tsing-meh	浸沒	1
tsing-ngæn	針眼	3
tsing-nyih	整日	1
tsing-pao	珍寶	1
tsing-pin	井邊	1
tsing-sah	浸煞	1
tsing-sah-de	浸煞了	1
tsing-shü-go	井水個	1
tsing-sing	真心	3
tsing-tao	真刀	1
tsing-tsing	真真	15
tsing-tsing	貞貞	1
tsing-tsʽiang	真槍	1
tsing-vah	征伐	1
tsing-voh	征服	9
tsing-voh-de	征服了	1
tsing-voh-go	征服個	2
tsing-weh	真活	1
tsing-yüih	正月	1
tsing-ziang	正像	23
tsing-ʽeo	症候	3
tsiu	酒	29
tsiu	咒	5
tsiu	州	1
tsiu-coh	周捉	1
tsiu-keh-li	周割禮	15
tsiu-keh-li-go	周割禮個	1
tsiu-ko	晝過	5
tsiu-ko-den	晝過頭	1
tsiu-mô	咒罵	13
tsiu-mô-go	咒罵個	4
tsiu-pe	酒杯	4
tsiu-pe-li	酒杯裏	1
tsiu-tsi	周濟	1
tsiu-tsing	酒政	8
tsiu-tsing-go	酒政個	1
tsiu-tsô-den	酒榨窞	2
tsiu-tsôh	周捉	1
tsiu-væn	酒飯	1
tsiu-we	周圍	1
tsiu-yia	晝夜	1
tsiu-yin	酒筵	3
tsiu-yin-zông	酒筵上	2
tsiæ	者	3
tso	做	484
tso-cü	做主	4
tso-cü-go	做主個	1
tso-cʽih	做出	3
tso-cʽih-læ	做出來	1
tso-cʽih-læ-go	做出來個	1
tso-de	做隊	3
tso-de	做了	2
tso-de-go	做隊個	1
tso-dzing	做成	19
tso-dzæn	做賺	2
tso-fah	做法	13
tso-feh-læ	做弗來	3
tso-feh-læ-go	做弗來個	2
tso-feh-tao	做弗到	1
tso-feh-tao-go	做弗到個	1
tso-go	做個	42
tso-gyi	做忌	3
tso-gyi	做其	1
tso-hao	做好	2
tso-keng-mah-go	做根脈個	1
tso-ko	做過	1
tso-ko-go	做過個	1
tso-kong-go	做工個	1
tso-kwun	做官	1
tso-kæn	做間	1
tso-kô-sang	做家生	1
tso-leh	做勒	14
tso-leh	做了	3
tso-leh-tao-go	做勒到個	1
tso-li-tʽong-nga-koh	做裏通外國	1
tso-mun	做滿	1
tso-nying	做人	25
tso-nying-go	做人個	1
tso-s-go	做詩個	1
tso-sang	做生	1
tso-sang-i	做生意	1
tso-shih	做說	2
tso-tao	做到	1
tso-tao-siu	做到手	1
tso-tih-go	做的個	1
tso-tsʽing	做親	1
tso-tʽah	做𡍲	3
tso-veng-go	做墳個	1
tso-yia	做夜	2
tso-yiang	做樣	1
tso-z-tʽi	做事體	1
tsoh	作	2
tsoh	足	1
tsoh-de	足了	1
tsoh-go	足個	2
tsoh-loh	摘落	1
tsoh-tsoh	足足	3
tsoh-tsoh-go	足足個	1
tsoh-tæ	作歹	1
tsoh-yüoh	作樂	2
tsoh-ôh	作惡	7
tsong	總	66
tsong-iao	總要	4
tsong-kwun	總管	14
tsong-kwun-go	總管個	1
tsong-r-yin-ts	總而言之	1
tsong-tang-tsong	總打總	1
tsong-toh	總督	12
tsong-toh-go	總督個	1
tsong-tsong	總總	1
tsong-tôh	總督	1
